drug_id,drug_name,therapeutic_area,quarter,reaction,is_novel_reaction,severity_bucket,reporter_type,country,age_group,report_count
DRG005,Zenpravox,CNS,2023-Q2,Dizziness,False,Serious,Physician,DE,65-74,1
DRG005,Zenpravox,CNS,2023-Q2,Headache,False,Mild,Consumer,GB,45-64,1
DRG005,Zenpravox,CNS,2023-Q2,Dizziness,False,Mild,Consumer,US,45-64,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Moderate,Consumer,GB,75+,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Mild,Other,FR,45-64,1
DRG005,Zenpravox,CNS,2023-Q2,Dizziness,False,Moderate,Consumer,US,45-64,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Mild,Physician,CA,45-64,1
DRG005,Zenpravox,CNS,2023-Q2,Dizziness,False,Mild,Pharmacist,JP,45-64,1
DRG005,Zenpravox,CNS,2023-Q2,Dizziness,False,Mild,Pharmacist,JP,75+,1
DRG005,Zenpravox,CNS,2023-Q2,Somnolence,False,Serious,Other,US,18-44,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Mild,Other,CA,75+,1
DRG005,Zenpravox,CNS,2023-Q2,Dizziness,False,Mild,Physician,US,65-74,1
DRG005,Zenpravox,CNS,2023-Q2,Dizziness,False,Moderate,Consumer,JP,65-74,1
DRG005,Zenpravox,CNS,2023-Q2,Somnolence,False,Mild,Pharmacist,JP,65-74,1
DRG005,Zenpravox,CNS,2023-Q2,Dizziness,False,Mild,Pharmacist,US,65-74,1
DRG005,Zenpravox,CNS,2023-Q2,Headache,False,Serious,Consumer,US,65-74,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Mild,Physician,DE,45-64,1
DRG005,Zenpravox,CNS,2023-Q2,Dizziness,False,Moderate,Other,DE,65-74,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Moderate,Physician,DE,65-74,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Mild,Physician,JP,65-74,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Moderate,Consumer,JP,45-64,1
DRG005,Zenpravox,CNS,2023-Q2,Headache,False,Mild,Consumer,JP,45-64,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Mild,Pharmacist,US,45-64,1
DRG005,Zenpravox,CNS,2023-Q2,Somnolence,False,Mild,Other,FR,18-44,1
DRG005,Zenpravox,CNS,2023-Q2,Somnolence,False,Critical,Consumer,US,65-74,1
DRG005,Zenpravox,CNS,2023-Q2,Headache,False,Mild,Other,CA,45-64,1
DRG005,Zenpravox,CNS,2023-Q2,Somnolence,False,Mild,Physician,GB,65-74,1
DRG005,Zenpravox,CNS,2023-Q2,Somnolence,False,Mild,Consumer,JP,75+,1
DRG005,Zenpravox,CNS,2023-Q2,Headache,False,Serious,Physician,JP,75+,1
DRG005,Zenpravox,CNS,2023-Q2,Somnolence,False,Mild,Consumer,DE,45-64,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Mild,Consumer,JP,45-64,1
DRG005,Zenpravox,CNS,2023-Q2,Headache,False,Moderate,Pharmacist,FR,18-44,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Moderate,Other,CA,65-74,1
DRG005,Zenpravox,CNS,2023-Q2,Dizziness,False,Serious,Physician,US,18-44,1
DRG005,Zenpravox,CNS,2023-Q2,Somnolence,False,Serious,Pharmacist,FR,45-64,1
DRG005,Zenpravox,CNS,2023-Q2,Dizziness,False,Critical,Consumer,US,18-44,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Critical,Other,JP,65-74,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Mild,Physician,US,65-74,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Mild,Consumer,CA,65-74,1
DRG005,Zenpravox,CNS,2023-Q2,Somnolence,False,Mild,Pharmacist,GB,75+,1
DRG005,Zenpravox,CNS,2023-Q2,Dizziness,False,Critical,Consumer,DE,45-64,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Mild,Consumer,US,65-74,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Mild,Physician,JP,75+,1
DRG005,Zenpravox,CNS,2023-Q2,Headache,False,Moderate,Consumer,CA,45-64,1
DRG005,Zenpravox,CNS,2023-Q2,Insomnia,False,Mild,Physician,JP,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Somnolence,False,Moderate,Physician,FR,65-74,1
DRG005,Zenpravox,CNS,2023-Q3,Somnolence,False,Mild,Physician,CA,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Somnolence,False,Moderate,Physician,DE,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Headache,False,Mild,Other,GB,18-44,1
DRG005,Zenpravox,CNS,2023-Q3,Insomnia,False,Moderate,Pharmacist,DE,75+,1
DRG005,Zenpravox,CNS,2023-Q3,Dizziness,False,Serious,Physician,CA,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Insomnia,False,Moderate,Consumer,DE,65-74,1
DRG005,Zenpravox,CNS,2023-Q3,Dizziness,False,Critical,Pharmacist,CA,65-74,1
DRG005,Zenpravox,CNS,2023-Q3,Headache,False,Mild,Pharmacist,DE,75+,1
DRG005,Zenpravox,CNS,2023-Q3,Headache,False,Mild,Other,DE,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Insomnia,False,Mild,Pharmacist,JP,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Somnolence,False,Mild,Pharmacist,FR,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Insomnia,False,Mild,Consumer,US,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Headache,False,Mild,Other,JP,65-74,1
DRG005,Zenpravox,CNS,2023-Q3,Dizziness,False,Mild,Other,DE,75+,1
DRG005,Zenpravox,CNS,2023-Q3,Somnolence,False,Moderate,Pharmacist,JP,65-74,1
DRG005,Zenpravox,CNS,2023-Q3,Somnolence,False,Mild,Physician,DE,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Insomnia,False,Moderate,Physician,CA,18-44,1
DRG005,Zenpravox,CNS,2023-Q3,Somnolence,False,Moderate,Physician,US,65-74,1
DRG005,Zenpravox,CNS,2023-Q3,Dizziness,False,Moderate,Pharmacist,GB,75+,1
DRG005,Zenpravox,CNS,2023-Q3,Dizziness,False,Moderate,Physician,CA,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Headache,False,Moderate,Consumer,US,75+,1
DRG005,Zenpravox,CNS,2023-Q3,Headache,False,Mild,Physician,FR,65-74,1
DRG005,Zenpravox,CNS,2023-Q3,Somnolence,False,Mild,Physician,FR,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Headache,False,Mild,Consumer,CA,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Headache,False,Mild,Pharmacist,US,75+,1
DRG005,Zenpravox,CNS,2023-Q3,Somnolence,False,Mild,Pharmacist,CA,75+,1
DRG005,Zenpravox,CNS,2023-Q3,Somnolence,False,Moderate,Physician,FR,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Headache,False,Mild,Consumer,GB,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Somnolence,False,Mild,Other,JP,18-44,1
DRG005,Zenpravox,CNS,2023-Q3,Headache,False,Critical,Physician,US,18-44,1
DRG005,Zenpravox,CNS,2023-Q3,Dizziness,False,Mild,Physician,FR,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Headache,False,Critical,Physician,US,75+,1
DRG005,Zenpravox,CNS,2023-Q3,Headache,False,Critical,Physician,US,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Insomnia,False,Serious,Consumer,DE,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Headache,False,Moderate,Physician,US,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Dizziness,False,Critical,Consumer,GB,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Dizziness,False,Moderate,Physician,FR,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Insomnia,False,Critical,Consumer,FR,65-74,1
DRG005,Zenpravox,CNS,2023-Q3,Somnolence,False,Moderate,Consumer,DE,45-64,1
DRG005,Zenpravox,CNS,2023-Q3,Insomnia,False,Moderate,Pharmacist,CA,65-74,1
DRG005,Zenpravox,CNS,2023-Q3,Dizziness,False,Mild,Pharmacist,GB,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Mild,Physician,DE,65-74,2
DRG005,Zenpravox,CNS,2023-Q4,Dizziness,False,Moderate,Pharmacist,GB,45-64,2
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Serious,Pharmacist,FR,75+,1
DRG005,Zenpravox,CNS,2023-Q4,Dizziness,False,Moderate,Consumer,JP,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Dizziness,False,Moderate,Pharmacist,DE,75+,1
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Mild,Other,CA,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Mild,Physician,DE,75+,1
DRG005,Zenpravox,CNS,2023-Q4,Somnolence,False,Moderate,Physician,CA,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Somnolence,False,Mild,Pharmacist,GB,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Somnolence,False,Mild,Consumer,GB,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Serious,Physician,US,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Mild,Physician,JP,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Somnolence,False,Mild,Consumer,GB,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Somnolence,False,Critical,Other,CA,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Somnolence,False,Critical,Consumer,GB,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Headache,False,Critical,Consumer,DE,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Somnolence,False,Mild,Consumer,FR,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Dizziness,False,Mild,Physician,FR,75+,1
DRG005,Zenpravox,CNS,2023-Q4,Dizziness,False,Moderate,Consumer,DE,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Somnolence,False,Moderate,Pharmacist,CA,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Serious,Pharmacist,CA,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Moderate,Physician,US,75+,1
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Serious,Physician,DE,75+,1
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Moderate,Pharmacist,GB,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Headache,False,Mild,Physician,GB,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Somnolence,False,Mild,Physician,CA,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Headache,False,Moderate,Physician,JP,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Headache,False,Serious,Pharmacist,US,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Mild,Other,FR,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Mild,Physician,GB,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Headache,False,Moderate,Consumer,FR,75+,1
DRG005,Zenpravox,CNS,2023-Q4,Somnolence,False,Serious,Physician,DE,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Critical,Physician,CA,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Mild,Consumer,CA,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Headache,False,Mild,Physician,JP,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Somnolence,False,Mild,Pharmacist,GB,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Headache,False,Mild,Physician,FR,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Mild,Physician,FR,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Headache,False,Mild,Physician,GB,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Somnolence,False,Moderate,Consumer,GB,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Dizziness,False,Critical,Other,DE,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Headache,False,Mild,Consumer,CA,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Dizziness,False,Critical,Physician,DE,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Headache,False,Serious,Other,CA,65-74,1
DRG005,Zenpravox,CNS,2023-Q4,Somnolence,False,Critical,Consumer,US,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Mild,Other,JP,45-64,1
DRG005,Zenpravox,CNS,2023-Q4,Insomnia,False,Serious,Physician,JP,75+,1
DRG005,Zenpravox,CNS,2024-Q1,Insomnia,False,Critical,Pharmacist,DE,45-64,1
DRG005,Zenpravox,CNS,2024-Q1,Dizziness,False,Moderate,Physician,CA,75+,1
DRG005,Zenpravox,CNS,2024-Q1,Dizziness,False,Serious,Consumer,FR,45-64,1
DRG005,Zenpravox,CNS,2024-Q1,Insomnia,False,Moderate,Pharmacist,US,45-64,1
DRG005,Zenpravox,CNS,2024-Q1,Insomnia,False,Moderate,Consumer,FR,45-64,1
DRG005,Zenpravox,CNS,2024-Q1,Somnolence,False,Moderate,Physician,CA,65-74,1
DRG005,Zenpravox,CNS,2024-Q1,Dizziness,False,Critical,Physician,CA,75+,1
DRG005,Zenpravox,CNS,2024-Q1,Dizziness,False,Mild,Consumer,FR,45-64,1
DRG005,Zenpravox,CNS,2024-Q1,Somnolence,False,Moderate,Pharmacist,CA,45-64,1
DRG005,Zenpravox,CNS,2024-Q1,Insomnia,False,Mild,Physician,CA,75+,1
DRG005,Zenpravox,CNS,2024-Q1,Headache,False,Serious,Pharmacist,CA,65-74,1
DRG005,Zenpravox,CNS,2024-Q1,Dizziness,False,Mild,Physician,GB,65-74,1
DRG005,Zenpravox,CNS,2024-Q1,Dizziness,False,Moderate,Consumer,GB,75+,1
DRG006,Celvaxin,Cardiology,2023-Q2,Hyperkalaemia,True,Serious,Consumer,CA,45-64,2
DRG006,Celvaxin,Cardiology,2023-Q2,Hyperkalaemia,True,Moderate,Physician,US,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Hyperkalaemia,True,Serious,Other,JP,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Hyperkalaemia,True,Critical,Consumer,US,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Renal impairment,True,Critical,Other,US,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Renal impairment,True,Serious,Consumer,JP,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Hypotension,False,Critical,Pharmacist,GB,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Hyperkalaemia,True,Critical,Pharmacist,DE,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q2,Hyperkalaemia,True,Critical,Consumer,DE,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Dizziness,False,Serious,Pharmacist,JP,75+,1
DRG006,Celvaxin,Cardiology,2023-Q2,Hyperkalaemia,True,Critical,Physician,JP,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Angioedema,True,Serious,Other,DE,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Angioedema,True,Serious,Physician,FR,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Renal impairment,True,Critical,Pharmacist,FR,75+,1
DRG006,Celvaxin,Cardiology,2023-Q2,Renal impairment,True,Critical,Physician,US,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Angioedema,True,Moderate,Physician,FR,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q2,Renal impairment,True,Critical,Consumer,US,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q2,Angioedema,True,Serious,Other,CA,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Hyperkalaemia,True,Serious,Consumer,US,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Renal impairment,True,Critical,Physician,JP,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Dizziness,False,Critical,Pharmacist,GB,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q2,Hyperkalaemia,True,Critical,Consumer,US,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q2,Angioedema,True,Critical,Physician,CA,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Hyperkalaemia,True,Mild,Pharmacist,CA,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Renal impairment,True,Serious,Other,JP,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Hyperkalaemia,True,Critical,Physician,CA,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q2,Renal impairment,True,Critical,Physician,US,75+,1
DRG006,Celvaxin,Cardiology,2023-Q2,Oedema,False,Critical,Pharmacist,FR,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Hyperkalaemia,True,Critical,Physician,FR,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Renal impairment,True,Serious,Pharmacist,US,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q2,Renal impairment,True,Critical,Other,CA,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Renal impairment,True,Serious,Physician,CA,18-44,1
DRG006,Celvaxin,Cardiology,2023-Q2,Angioedema,True,Critical,Physician,FR,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q2,Bradycardia,False,Critical,Physician,FR,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q2,Renal impairment,True,Serious,Physician,DE,75+,1
DRG006,Celvaxin,Cardiology,2023-Q2,Hyperkalaemia,True,Critical,Pharmacist,JP,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q2,Renal impairment,True,Moderate,Physician,CA,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q2,Hyperkalaemia,True,Critical,Physician,DE,75+,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Critical,Pharmacist,US,65-74,2
DRG006,Celvaxin,Cardiology,2023-Q3,Angioedema,True,Critical,Physician,US,45-64,2
DRG006,Celvaxin,Cardiology,2023-Q3,Angioedema,True,Mild,Other,DE,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Critical,Pharmacist,JP,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Hyperkalaemia,True,Critical,Physician,JP,18-44,1
DRG006,Celvaxin,Cardiology,2023-Q3,Hyperkalaemia,True,Critical,Physician,DE,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Serious,Consumer,FR,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Serious,Pharmacist,GB,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Moderate,Physician,CA,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Oedema,False,Critical,Pharmacist,GB,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Hyperkalaemia,True,Serious,Consumer,JP,75+,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Critical,Pharmacist,GB,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Serious,Physician,DE,18-44,1
DRG006,Celvaxin,Cardiology,2023-Q3,Bradycardia,False,Critical,Physician,DE,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Moderate,Other,FR,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q3,Hyperkalaemia,True,Critical,Physician,US,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q3,Angioedema,True,Moderate,Consumer,GB,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Critical,Other,GB,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q3,Angioedema,True,Critical,Physician,CA,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Hyperkalaemia,True,Serious,Physician,DE,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Hyperkalaemia,True,Serious,Consumer,FR,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Dizziness,False,Serious,Other,FR,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q3,Hyperkalaemia,True,Mild,Physician,FR,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Moderate,Consumer,JP,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Angioedema,True,Serious,Consumer,US,75+,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Critical,Consumer,FR,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Angioedema,True,Critical,Physician,DE,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Critical,Pharmacist,DE,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Serious,Other,CA,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Serious,Physician,CA,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Critical,Physician,CA,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Critical,Consumer,CA,75+,1
DRG006,Celvaxin,Cardiology,2023-Q3,Oedema,False,Critical,Pharmacist,FR,75+,1
DRG006,Celvaxin,Cardiology,2023-Q3,Hyperkalaemia,True,Moderate,Consumer,JP,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Critical,Physician,GB,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Angioedema,True,Serious,Physician,US,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Critical,Other,JP,75+,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Serious,Physician,CA,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Hyperkalaemia,True,Serious,Physician,CA,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q3,Dizziness,False,Moderate,Physician,JP,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q3,Oedema,False,Serious,Other,FR,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q3,Renal impairment,True,Critical,Consumer,FR,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q3,Hyperkalaemia,True,Moderate,Consumer,DE,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q4,Renal impairment,True,Critical,Physician,GB,45-64,2
DRG006,Celvaxin,Cardiology,2023-Q4,Renal impairment,True,Critical,Physician,JP,75+,1
DRG006,Celvaxin,Cardiology,2023-Q4,Hyperkalaemia,True,Critical,Pharmacist,DE,75+,1
DRG006,Celvaxin,Cardiology,2023-Q4,Renal impairment,True,Serious,Consumer,GB,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q4,Renal impairment,True,Serious,Pharmacist,GB,75+,1
DRG006,Celvaxin,Cardiology,2023-Q4,Hyperkalaemia,True,Critical,Other,DE,75+,1
DRG006,Celvaxin,Cardiology,2023-Q4,Angioedema,True,Serious,Consumer,FR,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q4,Oedema,False,Serious,Physician,JP,75+,1
DRG006,Celvaxin,Cardiology,2023-Q4,Angioedema,True,Moderate,Physician,CA,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q4,Renal impairment,True,Mild,Other,GB,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q4,Renal impairment,True,Serious,Consumer,FR,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q4,Renal impairment,True,Mild,Pharmacist,CA,18-44,1
DRG006,Celvaxin,Cardiology,2023-Q4,Angioedema,True,Critical,Consumer,GB,18-44,1
DRG006,Celvaxin,Cardiology,2023-Q4,Hyperkalaemia,True,Critical,Physician,US,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q4,Angioedema,True,Critical,Other,US,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q4,Angioedema,True,Serious,Physician,FR,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q4,Hypotension,False,Critical,Pharmacist,CA,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q4,Renal impairment,True,Moderate,Other,FR,75+,1
DRG006,Celvaxin,Cardiology,2023-Q4,Angioedema,True,Mild,Consumer,FR,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q4,Renal impairment,True,Mild,Consumer,FR,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q4,Hyperkalaemia,True,Serious,Other,GB,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q4,Angioedema,True,Moderate,Consumer,GB,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q4,Hyperkalaemia,True,Critical,Consumer,CA,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q4,Angioedema,True,Critical,Physician,GB,75+,1
DRG006,Celvaxin,Cardiology,2023-Q4,Angioedema,True,Serious,Pharmacist,DE,18-44,1
DRG006,Celvaxin,Cardiology,2023-Q4,Renal impairment,True,Critical,Physician,US,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q4,Hyperkalaemia,True,Serious,Pharmacist,US,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q4,Hyperkalaemia,True,Serious,Pharmacist,DE,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q4,Renal impairment,True,Serious,Consumer,GB,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q4,Renal impairment,True,Critical,Physician,US,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q4,Renal impairment,True,Critical,Consumer,FR,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q4,Angioedema,True,Serious,Physician,JP,65-74,1
DRG006,Celvaxin,Cardiology,2023-Q4,Angioedema,True,Serious,Other,FR,18-44,1
DRG006,Celvaxin,Cardiology,2023-Q4,Angioedema,True,Critical,Physician,CA,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q4,Hyperkalaemia,True,Serious,Physician,CA,45-64,1
DRG006,Celvaxin,Cardiology,2023-Q4,Hyperkalaemia,True,Moderate,Physician,JP,18-44,1
DRG006,Celvaxin,Cardiology,2024-Q1,Hyperkalaemia,True,Critical,Pharmacist,DE,65-74,1
DRG006,Celvaxin,Cardiology,2024-Q1,Angioedema,True,Serious,Consumer,GB,65-74,1
DRG006,Celvaxin,Cardiology,2024-Q1,Angioedema,True,Critical,Physician,DE,45-64,1
DRG006,Celvaxin,Cardiology,2024-Q1,Renal impairment,True,Serious,Consumer,DE,65-74,1
DRG006,Celvaxin,Cardiology,2024-Q1,Renal impairment,True,Serious,Consumer,GB,75+,1
DRG006,Celvaxin,Cardiology,2024-Q1,Hyperkalaemia,True,Critical,Physician,US,45-64,1
DRG006,Celvaxin,Cardiology,2024-Q1,Oedema,False,Serious,Pharmacist,FR,65-74,1
DRG006,Celvaxin,Cardiology,2024-Q1,Hypotension,False,Serious,Other,US,45-64,1
DRG006,Celvaxin,Cardiology,2024-Q1,Renal impairment,True,Critical,Physician,CA,75+,1
DRG006,Celvaxin,Cardiology,2024-Q1,Hypotension,False,Serious,Other,DE,65-74,1
DRG006,Celvaxin,Cardiology,2024-Q1,Hyperkalaemia,True,Serious,Other,US,45-64,1
DRG006,Celvaxin,Cardiology,2024-Q1,Bradycardia,False,Serious,Other,US,75+,1
DRG006,Celvaxin,Cardiology,2024-Q1,Angioedema,True,Critical,Consumer,GB,65-74,1
DRG006,Celvaxin,Cardiology,2024-Q1,Angioedema,True,Critical,Other,FR,45-64,1
